Feature ID	Taxon	Confidence
2be13fe752997fef4d5f4d5fd606f73c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__Pseudoxanthomonas_mexicana	0.8101021899831478
54bcb4016f6142011caabb6dd82acd6b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999539697218058
4ac995563fd7c51209d4d27832e0406e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999558508175808
24e35e53b5c359b6fce8de117d6fe63d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999443566248212
630f97b232ad370e9c5516d77a4bf9fb	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Desulfovibrio_putealis	0.9999703434741549
871242976362c6fd129053d1ef998390	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae	0.9999999967687553
cb4bf037f5018dea76522dd19f75a550	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.7330735040724152
43807f898f2b84fcba1c75b79becee95	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.8383988821360766
370e0252364d7c737f405175f7bb150f	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__hydrothermal_vent	0.9968206997237051
ef6917a3a6913399f9a3f1a1068d6394	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Geobacter	0.9970351976296142
f867ae939bde7d6b214ec57046cc84e0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9994278679585129
00d1a836456554a9e9117adc31ef93fe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Ferribacterium	0.9329423517187082
c01cfaf23f492ba1151ca9c0f338791d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9796300650146118
871b6249e603ff0dc50462f4d8a36098	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter	0.99781032006398
bc27e8f3b2bcdd1b9700161ff652d8b9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Cellvibrio	0.9999731520037802
46d717598a6ecc87ef49a466017f3ba0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_indicus	0.7538856647188031
45f151f3e9f7cf60737b4c4e4ffa61e6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.999825787838097
261930a323a58430df07a4aee89c127f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999290407550266
088ab5aa740254379fb2d10a47bcd95e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9011824234539929
296a6b6ab91179b204a4eebf3a9bc90a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9967143651149665
5c4420d980eb6f6c19f35fdf993b8878	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9981382851855689
9e4c377440596b1a15851b1fe14ed319	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9980531554672274
d27a656f5c4531526374575516632d2a	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__uncultured_bacterium	0.7742227691330426
94a63a86a8dda340d9d1468870be27ba	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9997886461974957
d4b2d16cb787d32584c01e131d3ea913	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Tahibacter	0.994560026554583
f9c3f1c87b3e1853086c2257c11ef3cc	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter	0.9995018569900874
8fc65df69512cd6b19aeedacb7787972	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales	0.9997054858820883
5a76d1d3668af6117d062dc304b70ccd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella	0.9982911073149381
7fccd3e6cd67f3f070e31abd100f3036	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9998224611801665
071d0b40f24a8c8502a0c82d04563f2a	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__metagenome	0.9977679483957924
e7341114618c17008595375bb72a1b7b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9950156068655005
37597772519afc6936ccf3f7714e0e53	d__Bacteria; p__Firmicutes; c__Negativicutes; o__uncultured; f__uncultured; g__uncultured	0.9999960003679933
a9a7c68a467543d40cb7a8ae2987d238	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.999436067799885
c85e11df192bcf9a5e4a263893617edc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae	0.9944075676464522
3c415e8a0d289ec15d844814e306639c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Azonexus	0.8402599478575145
526df2be8e3f6c88cd09799ba6a09cd7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9995174841930692
8b32178aec5a2e283e7a4581fb0c6045	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998857732479489
cd1e87f1299a60ab2222bea2f5f7cd21	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9580257731268351
f66c32993fa631ceaba8270dd1f0302b	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__Acidobacteria_bacterium	0.914117392522432
3acfc108f899c6555f66a7c9b701a8cc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.8346097593925043
469d74ec7343ca1d1509822e47efb81a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9946204611811011
3f6f1fe959cb5f9396c9914680c42971	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.996995375164084
697271ba79f7b073075826cbf798c56c	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales	0.9984470017423065
46eacbb1e702b3d44b8c9a786527a5aa	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9537036896640342
793e50f4ce6aa9fabb463a299a4cd07b	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__metagenome	0.8476019833535741
7298f619466d9b042b04eea6ac9d6e35	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales	0.9999996916451175
81077335271612c0db03dd5ac4a0767f	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Obscuribacteraceae; s__uncultured_bacterium	0.983113323287578
854ccc30321a5ea3b237e5d740422e88	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae	0.9999999969046742
3faa201b86cce8995e16e01fb6e96c5d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9950919061686935
58b73cf03c557666963e1a1810a764d9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium	0.9999957329477845
5a8ac8844614114fc813b71029a93f8b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Dechloromonas	0.8272848037356828
ce0280bcc68a78f37f107a347503f76a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae; g__Magnetospirillum	0.7828983567531006
8bf4b5448d2c5cf1c0743eae5f803c2f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Permianibacter; s__uncultured_bacterium	0.9857287664275223
c993144f16d57b2069d123679a78fb86	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	0.9999999994549891
4923d906fca00bf62ae2dd7194df293d	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9999930082884358
84204006138e41885ae852a03730cd8f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter	0.9657629005456153
8d2f54c73d9fc539ad3c24cf9f402989	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Desulfovibrio_putealis	0.9974380466214978
d5226b65c5cd7a9e9c5b78b308490a9c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Solimonas	0.7506535790511748
ad9b8c5f59fe3fc6e99b5d264629741a	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	0.9999498297295483
e7b4f776505657ac6721c3adebac9b61	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.998876183200538
2d5f3a7fae5eb79b86c3051753d1ba29	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Sporomusa; s__Sporomusa_malonica	0.999308662310622
5338465cdf669bafd370f9ed947c1075	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999688860936286
3fc84e30e2a5b298de169eacba77e9cd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9987787644923161
1b4ff81060242061521c1b331ceb7941	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured	0.9717276201746371
8fb443c7e3f016ee24e8efe2dbcd1393	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	0.8785267724431906
2c31000c4328f2cc3ca23b5c57ba3175	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9998709607086462
9ec1a0b02eeaebc49ef0a4d31be0d9b7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9963619969779185
6cbe45a62e559d48cce4f2ce8367fbe6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Piscinibacter	0.9971501675184095
1503f0c5305b9150ec97e32dbb05b61e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Piscinibacter; s__Methylibium_sp.	0.7084106758360884
0855961ab10fe16f597623326a289a80	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Cytophaga_sp.	0.9616885645002663
f3cb8dba9fc8a2b866940d6e406feb7a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.998014505120788
f54e9c9b4eddf57d611a4e99e7a468c3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9996960101297276
ccc8ed7c6e95d800f6f49088c6b8bd6f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.8621678351395647
2d36ce002c0063e24dd4c0ee81e11222	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9937257407122028
73966c24352aad0d9db3fcadf4bcd350	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__uncultured_Deinococcales	0.9421706388705745
b591930e75a30c52ba5a509147de07da	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__hydrothermal_vent	0.9903880603767626
b8081fcc842e1625b307affafe3221a7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9983044866499151
60f277da6ec7e4263322efae22999ec7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium	0.9992193593742971
fe164e86bdd58b75f96a0a63015b65e4	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Obscuribacteraceae; s__uncultured_bacterium	0.8812333404742939
9ff48be7ba0f6bb1fad27c8e78039f39	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9974285455294962
e0b48ebd8c31e130ee1859f0f48018f2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_resinovorans	0.7945220511755702
a7b05a19633b10aaebde6b425ef38053	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Pelosinus	0.9982246494777246
5722a05bd98ad514b24698d87972f50b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9998208268121991
2045681d339a04ab61ad5803d209f4f1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__SWB02	0.9989718921426441
098ae6e58112948bd43701f0c443bd4f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhizobacter	0.9742481697041357
220c5d2f6174a7c87c1f39f3efe02092	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999724282464029
9035da296a2453cdc4ea19a678456100	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	0.8315643106977875
0d641d87dda728d33fec9087d2775a92	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9999662485405029
cebf3e504edf340e3e2bf86ee9affb29	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999677390856622
34d93be80708aaa22f8db9422c4d4e50	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9999798900707723
a89d005bd934afabf4771b5f77b319fa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Azotobacter	0.8512504978796249
5714b3d1eb48123212dc1033d3e0676c	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__possible_genus_04; s__uncultured_bacterium	0.9501942208764921
f8a383b0599c4fd36221b65a601f4216	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9957742013559663
85b798492e62e0954c44b23816a807f8	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.999742875457185
44613e5032c1c3cebfc56781fd286776	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter	0.9986552809635705
3993fa532d4d72d7f35479cde4dc7a23	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9999984026357291
c2d089db2b5fca9d9cc2048c01c71573	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	0.986744539707063
268e250c2874ca9cb52903fe18035af4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	0.8692255876183986
14a880fc12833ad533014b3a21036340	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis	0.9643566804340982
dc06794130c8c3c64c5f32a0d8412bd6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	0.9050959972436341
f4d7f6eff0eb6ee4384c6e48efb026f6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.9657013817016369
ea06f1fca023bfecaaa7a2ce47b623d3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.993020361494286
49de1824c0eec321205ce98468bd9658	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	0.9999992363913717
05d81a4ad890eca18fe0636104992c46	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_resinovorans	0.7978821995122307
fc92ae3a301c509d3728bf36ee06f595	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus	0.9843023277572368
9d062721d23472a9ebf1d1d9ba58a8d3	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_archaeon	0.9920582544258228
5f7d22807a75f18d1ff9438fbc05f54f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	0.9119307634322832
c4ee204faa368c1fce3ebd33bcbf4f73	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.8515654982678723
257b3a1d2747d9d86c745ad6c89e12f0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9980658358666478
4b7c33ce6e9c0d23e78d8559ed96e5e4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__uncultured	0.9613239646641171
253243b891fd2bfd8c2e3da3ef3f492b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999481240399912
7649bdabce6b9b5d48467ff28019232b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	0.9984379006311019
4c39162ecc3d67d9a6d8c3f85059d444	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter	0.9999585820924487
a66e6c28a3535e34e77554a37f77b7a9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999999057178
4747e5dced074d8dcad4f716ad119d13	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9279431767546954
70596a9b7bf69e0253e8b3bd2c9a2455	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__uncultured; s__uncultured_bacterium	0.7229487937331646
7eea4b18da45a0a5ad94907d89165bfb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Inhella; s__Inhella_inkyongensis	0.9587197900779211
98f494f845652a56c17e7b91f9afeb01	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_sludge	0.9359717882582664
44d3efa6c8f9e7f6312b3bfcc13e14e3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.8019957494479929
b7040117fc23a5bb38c3e7dcf7900377	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae	0.9993657328084896
cdd7a623b834c04ab93a36162235f67f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998934264210486
5bd0795ee2b8a3e96670a00b2327d814	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__Hydrogenophaga_intermedia	0.7881930531940295
1fe94d3901a3ba1d4812b3c0b43c5666	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9972052184314818
d25fd6f775a7f1f97ebb695ab9a0fa8c	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Anaerosinus; s__uncultured_bacterium	0.9996816234843349
06c0d90c045b6c816132e92620a2b94c	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__11-24; f__11-24; g__11-24; s__uncultured_bacterium	0.9434060281844189
0b7d91560baab162d31e773696ecffe2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_soil	0.8788014819824468
d5d0f9e43d35818bffc29b7e7dfeede3	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata	0.9989554799393058
3d2c2f0af685e64d7a94855e6d86c817	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Domibacillus	0.9982123455458658
a2a9087a60ca8dde13da092c9812680d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9992649443745795
7c7a7949a68c742426ae6ccd5a3c6ab6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9886942291546083
11c3ab4ac9f695acc570c5a3c82b41f5	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter	0.9808626775586329
a94d89c5db5a75f985e42092a6c51791	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.7381664107502628
c9f592b4bcf7f55bb7bf145526e0d158	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9998978313139053
29e9686c6b7fd86332f39ef363ee9ed3	d__Bacteria; p__Firmicutes; c__Desulfitobacteriia; o__Desulfitobacteriales; f__Desulfitobacteriaceae; g__Desulfosporosinus	0.9999488621938754
214350015cc5c14bb45e8893502931f1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9965580713170681
70b54bb056b4e3fa909ab4f60dcd77aa	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Niveispirillum	0.8153605059387294
d5a7b2ccb4f83807e6f9d2c04e798d55	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ferrovibrionales; f__Ferrovibrionaceae; g__Ferrovibrio; s__Ferrovibrio_denitrificans	0.7006745024754326
c568383cba07dadc5eb580a48f9711db	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea	0.8700400281514047
